UID,Machine failure,Type,Temperature,Rotationalspeed,Tool wear [hour]
688,0,M,309.0,1531,0.6333333333333333
689,0,H,309.0,1735,0.6833333333333333
690,0,H,309.0,1354,0.7666666666666667
691,0,H,309.0,1413,0.85
692,0,L,309.1,1563,0.9333333333333333
693,0,L,309.1,1479,0.9666666666666667
694,0,L,309.1,1477,1.0
695,0,L,309.1,1394,1.0333333333333334
696,0,L,309.0,1487,1.0666666666666667
697,0,M,309.0,1815,1.1
698,0,M,308.8,1453,1.15
699,0,L,308.8,1539,1.2
700,0,H,308.7,1416,1.2333333333333334
701,0,M,308.8,1683,1.3166666666666667
702,0,L,308.8,1515,1.3666666666666667
703,0,M,308.9,1531,1.4
704,0,H,308.9,1479,1.45
705,0,L,308.9,1516,1.5333333333333334
706,0,L,309.0,1507,1.5666666666666667
707,0,M,309.0,1434,1.6
708,0,L,308.9,1838,1.65
709,0,M,308.8,1416,1.6833333333333333
710,0,M,308.8,1357,1.7333333333333334
711,0,M,308.7,1697,1.7833333333333334
712,0,L,308.7,1443,1.8333333333333333
713,0,L,308.7,1453,1.8666666666666667
714,0,L,308.6,1439,1.9
715,0,L,308.6,1609,1.9333333333333333
716,0,L,308.6,1324,1.9666666666666666
717,0,H,308.6,1420,2.0
718,0,L,308.7,1545,2.0833333333333335
719,0,L,308.8,1477,2.1166666666666667
720,0,L,308.8,1447,2.15
721,0,L,308.9,1809,2.183333333333333
722,0,L,308.9,1696,2.216666666666667
723,0,L,308.9,1427,2.25
724,0,M,308.9,1500,2.283333333333333
725,0,L,308.9,1390,2.3333333333333335
726,0,L,308.8,1640,2.3666666666666667
727,0,M,308.8,1628,2.4
728,0,H,308.6,1499,2.45
729,0,M,308.7,1425,2.533333333333333
730,0,L,308.6,1586,2.5833333333333335
731,0,M,308.6,1471,2.6166666666666667
732,0,M,308.6,1431,2.6666666666666665
733,0,L,308.6,1924,2.716666666666667
734,0,M,308.4,1421,2.75
735,0,H,308.4,1305,2.8
736,0,L,308.4,1557,2.8833333333333333
737,0,L,308.3,1555,2.9166666666666665
738,0,H,308.3,1474,2.95
739,0,L,308.3,1506,3.033333333333333
740,0,L,308.4,1390,3.066666666666667
741,0,M,308.4,1450,3.1
742,0,L,308.3,1513,3.15
743,0,L,308.2,1643,3.183333333333333
744,0,L,308.2,1361,3.216666666666667
745,0,L,308.1,1450,3.25
746,0,L,308.0,1451,3.283333333333333
747,1,L,308.1,1289,3.316666666666667
748,0,L,308.1,1356,3.35
749,0,H,308.1,1528,3.3833333333333333
750,0,L,308.0,1978,3.466666666666667
751,0,L,308.0,1535,3.5
752,0,M,308.1,1843,3.533333333333333
753,0,L,308.1,1422,3.5833333333333335
754,0,L,308.0,1536,3.6166666666666667
755,0,M,308.1,1483,3.65
756,0,H,308.1,1492,3.7
757,0,L,308.0,1584,3.783333333333333
758,0,L,308.1,1555,3.816666666666667
759,0,L,308.0,1497,3.85
760,0,M,307.8,1537,3.8833333333333333
761,0,L,307.8,1505,3.933333333333333
762,0,L,307.8,1646,3.966666666666667
763,0,M,307.8,1286,0.0
764,0,L,307.8,1400,0.05
765,0,L,307.9,1337,0.08333333333333333
766,0,L,308.0,1332,0.11666666666666667
767,0,L,308.0,1561,0.15
768,0,L,308.0,1546,0.18333333333333332
769,0,L,308.0,1713,0.21666666666666667
770,0,L,308.0,1343,0.25
771,0,L,308.0,1391,0.2833333333333333
772,0,H,308.0,1311,0.31666666666666665
773,0,H,308.0,1453,0.4
774,0,L,308.0,1510,0.48333333333333334
775,0,L,307.9,1448,0.5166666666666667
776,0,L,307.8,1453,0.55
777,0,L,307.8,1468,0.5833333333333334
778,0,L,307.8,1382,0.6166666666666667
779,0,L,308.0,1580,0.65
780,0,L,308.0,1666,0.6833333333333333
781,0,M,308.0,1409,0.7166666666666667
782,0,L,308.0,1675,0.7666666666666667
783,0,L,307.9,1698,0.8
784,0,H,307.9,1579,0.8333333333333334
785,0,L,307.9,1743,0.9166666666666666
786,0,M,308.0,1497,0.95
787,0,L,308.1,1741,1.0
788,0,L,308.1,1435,1.0333333333333334
789,0,M,308.1,1440,1.0666666666666667
790,0,M,308.0,1641,1.1166666666666667
791,0,L,307.9,1420,1.1666666666666667
792,0,L,307.9,1611,1.2
793,0,L,307.8,1373,1.2333333333333334
794,0,M,307.9,1683,1.2666666666666666
795,0,H,307.9,1547,1.3166666666666667
796,0,L,307.8,1605,1.4
797,0,M,307.9,2010,1.4333333333333333
798,0,L,307.7,1565,1.4833333333333334
799,0,M,307.8,1828,1.5166666666666666
800,0,M,307.8,1579,1.5666666666666667
801,0,M,307.9,1882,1.6166666666666667
802,0,L,307.8,1285,1.6666666666666667
803,0,L,307.8,1571,1.7
804,0,H,307.8,1549,1.7333333333333334
805,0,M,307.8,1544,1.8166666666666667
806,0,M,307.9,1412,1.8666666666666667
807,0,M,307.9,1422,1.9166666666666667
808,0,L,307.7,1867,1.9666666666666666
809,0,L,307.7,1424,2.0
810,0,L,307.6,1452,2.033333333333333
811,0,L,307.7,1550,2.066666666666667
812,0,L,307.6,1588,2.1
813,0,L,307.6,1338,2.1333333333333333
814,0,L,307.6,1513,2.1666666666666665
815,0,M,307.5,1470,2.2
816,0,M,307.5,1516,2.25
817,0,L,307.6,1434,2.3
818,0,L,307.6,1368,2.3333333333333335
819,0,L,307.6,1304,2.3666666666666667
820,0,L,307.6,1398,2.4
821,0,L,307.6,1516,2.433333333333333
822,0,L,307.6,1474,2.466666666666667
823,0,M,307.6,1547,2.5
824,0,M,307.5,1482,2.55
825,0,L,307.4,1436,2.6
826,0,L,307.3,1474,2.6333333333333333
827,0,L,307.2,1481,2.6666666666666665
828,0,L,307.3,1501,2.7
829,0,L,307.3,1566,2.7333333333333334
830,0,L,307.3,1579,2.7666666666666666
831,0,L,307.4,1631,2.8
832,0,M,307.4,1544,2.8333333333333335
833,0,L,307.4,1521,2.8833333333333333
834,0,L,307.4,1616,2.9166666666666665
835,0,H,307.4,1333,2.95
836,0,M,307.4,1533,3.033333333333333
837,0,L,307.4,1368,3.0833333333333335
838,0,L,307.4,1465,3.1166666666666667
839,0,H,307.4,1406,3.15
840,0,M,307.4,1565,3.2333333333333334
841,0,L,307.5,1582,3.283333333333333
842,0,L,307.5,1439,3.316666666666667
843,0,M,307.5,1566,3.35
844,0,L,307.5,1485,3.4
845,0,L,307.5,1566,3.433333333333333
846,0,L,307.3,1439,3.466666666666667
847,0,M,307.4,1416,3.5
848,1,L,307.4,2833,3.55
849,0,L,307.4,1465,3.5833333333333335
850,0,H,307.4,1586,0.0
851,0,L,307.3,1567,0.08333333333333333
852,0,M,307.2,1389,0.11666666666666667
853,0,M,307.3,1368,0.16666666666666666
854,0,L,307.3,1444,0.21666666666666667
855,0,M,307.3,1498,0.25
856,0,L,307.2,1615,0.3
857,0,L,307.1,1898,0.3333333333333333
858,0,M,307.1,1350,0.36666666666666664
859,0,M,307.0,1516,0.4166666666666667
860,0,H,307.0,1542,0.4666666666666667
861,0,H,306.9,1541,0.55
862,0,M,306.9,1951,0.6333333333333333
863,0,H,306.8,1645,0.6833333333333333
864,0,L,306.7,1416,0.7666666666666667
865,0,M,306.7,2044,0.8
866,0,L,306.6,1414,0.85
867,0,L,306.6,1678,0.8833333333333333
868,0,H,306.5,1594,0.9166666666666666
869,0,M,306.5,1514,1.0
870,0,L,306.5,1358,1.05
871,0,L,306.4,1325,1.0833333333333333
872,0,L,306.4,1339,1.1166666666666667
873,0,M,306.4,1335,1.15
874,0,L,306.4,1892,1.2
875,0,L,306.4,1575,1.2333333333333334
876,0,M,306.3,1444,1.2666666666666666
877,0,L,306.3,1915,1.3166666666666667
878,0,M,306.2,1584,1.35
879,0,M,306.3,1685,1.4
880,0,L,306.3,1337,1.45
881,1,M,306.3,1235,1.4833333333333334
882,0,L,306.2,1464,1.5333333333333334
883,0,M,306.2,1739,1.5666666666666667
884,0,L,306.3,1490,1.6166666666666667
885,0,L,306.4,1356,1.65
886,0,L,306.2,1397,1.6833333333333333
887,0,L,306.2,1458,1.7166666666666666
888,0,H,306.2,2161,1.75
889,0,M,306.1,1651,1.8333333333333333
890,0,L,306.1,1389,1.8833333333333333
891,0,L,306.0,1370,1.9166666666666667
892,0,L,306.1,1408,1.95
893,0,L,306.1,1343,1.9833333333333334
894,0,M,306.2,1423,2.0166666666666666
895,0,L,306.2,1426,2.066666666666667
896,0,M,306.2,1435,2.1
897,0,L,306.1,1573,2.15
898,0,L,306.2,1612,2.183333333333333
899,0,L,306.2,1446,2.216666666666667
900,0,H,306.2,1329,2.25
901,0,L,306.2,1569,2.3333333333333335
902,0,H,306.1,1256,2.3666666666666667
903,0,L,306.1,1383,2.45
904,1,L,306.2,2270,2.4833333333333334
905,0,H,306.2,1458,2.5166666666666666
906,0,L,306.1,1474,2.6
907,0,M,306.1,1462,2.6333333333333333
908,0,M,306.1,1669,2.683333333333333
909,0,M,306.1,1822,2.7333333333333334
910,0,L,306.0,1456,2.783333333333333
911,0,L,306.0,1546,2.816666666666667
912,0,M,306.1,1490,2.85
913,0,L,306.0,1569,2.9
914,0,L,306.0,1621,2.933333333333333
915,0,M,305.9,1518,2.966666666666667
916,0,M,305.8,1526,3.0166666666666666
917,0,M,305.8,1589,3.066666666666667
918,0,L,305.7,1475,3.1166666666666667
919,0,M,305.7,1473,3.15
920,0,L,305.8,1407,3.2
921,0,M,305.9,1518,3.2333333333333334
922,0,H,305.9,1593,3.283333333333333
923,0,M,305.9,1380,3.3666666666666667
924,0,M,306.0,1423,3.4166666666666665
925,0,L,306.0,1800,3.466666666666667
926,0,H,306.1,1623,3.5
927,1,L,306.1,1372,3.5833333333333335
928,0,H,306.0,1396,0.0
929,0,L,306.0,1949,0.08333333333333333
930,0,L,306.0,1419,0.11666666666666667
931,0,M,305.9,1453,0.15
932,0,L,305.9,1542,0.2
933,0,L,306.0,1363,0.23333333333333334
934,0,L,306.0,1597,0.26666666666666666
935,0,M,306.0,1326,0.3
936,0,M,306.0,1641,0.35
937,0,M,306.1,1418,0.4
938,0,L,306.2,1263,0.45
939,0,L,306.2,1823,0.48333333333333334
940,0,L,306.1,1488,0.5166666666666667
941,0,L,306.2,1443,0.55
942,0,L,306.2,1650,0.5833333333333334
943,0,M,306.3,1462,0.6166666666666667
944,0,M,306.2,1477,0.6666666666666666
945,0,M,306.3,1712,0.7166666666666667
946,0,M,306.3,1347,0.7666666666666667
947,0,L,306.2,1287,0.8166666666666667
948,0,L,306.2,1428,0.85
949,0,M,306.3,1426,0.8833333333333333
950,0,L,306.3,1636,0.9333333333333333
951,0,L,306.2,1424,0.9666666666666667
952,0,H,306.3,1509,1.0
953,0,L,306.2,1448,1.0833333333333333
954,0,L,306.1,1650,1.1166666666666667
955,0,H,306.2,1414,1.15
956,0,L,306.3,1911,1.2333333333333334
957,0,H,306.2,1632,1.2666666666666666
958,0,M,306.4,1387,1.35
959,0,L,306.4,1399,1.4
960,0,L,306.5,1505,1.4333333333333333
961,0,L,306.5,1534,1.4666666666666666
962,0,L,306.5,1493,1.5
963,0,M,306.6,1480,1.5333333333333334
964,0,L,306.6,1621,1.5833333333333333
965,0,L,306.5,1737,1.6166666666666667
966,0,L,306.6,1508,1.65
967,0,M,306.5,1641,1.6833333333333333
968,0,M,306.6,1532,1.7333333333333334
969,0,L,306.7,1547,1.7833333333333334
970,0,L,306.6,1412,1.8166666666666667
971,0,L,306.5,1568,1.85
972,0,L,306.6,1557,1.8833333333333333
973,0,L,306.6,1644,1.9166666666666667
974,0,L,306.6,1679,1.95
975,0,L,306.6,1511,1.9833333333333334
976,0,M,306.6,1628,2.0166666666666666
977,0,M,306.6,1392,2.066666666666667
978,0,L,306.7,1917,2.1166666666666667
979,0,M,306.8,1526,2.15
980,0,L,306.8,1389,2.2
981,0,L,306.7,1409,2.2333333333333334
982,0,L,306.8,1655,2.2666666666666666
983,0,L,306.9,1516,2.3
984,0,L,306.9,1526,2.3333333333333335
985,0,L,307.1,1419,2.3666666666666667
986,0,L,307.2,1748,2.4
987,0,H,307.1,1638,2.433333333333333
988,0,M,307.1,1534,2.5166666666666666
989,0,H,307.1,1774,2.566666666666667
990,0,M,307.0,2119,2.65
991,0,L,307.0,1414,2.7
992,0,M,307.0,1523,2.7333333333333334
993,0,L,307.1,1651,2.783333333333333
994,0,M,307.1,1485,2.816666666666667
995,0,M,307.2,1168,2.8666666666666667
996,0,L,307.3,1566,2.9166666666666665
997,0,M,307.2,1286,2.95
998,0,M,307.2,1446,3.0
999,0,M,307.2,2071,3.05
1000,0,L,307.1,1560,3.1
1001,0,L,307.1,1654,3.1333333333333333
1002,0,L,307.1,1662,3.1666666666666665
1003,0,L,307.2,1646,3.2
1004,0,L,307.1,1444,3.2333333333333334
1005,0,H,307.2,1424,3.2666666666666666
1006,0,L,307.2,1382,3.35
1007,0,L,307.1,1413,3.3833333333333333
1008,0,M,307.2,1633,0.0
1009,0,L,307.1,1441,0.05
1010,0,M,307.2,1385,0.08333333333333333
1011,0,M,307.2,1552,0.13333333333333333
1012,0,M,307.3,1451,0.18333333333333332
1013,0,M,307.1,1433,0.23333333333333334
1014,0,M,307.2,1619,0.2833333333333333
1015,0,L,307.2,1445,0.3333333333333333
1016,0,L,307.2,1356,0.36666666666666664
1017,1,M,307.2,1319,0.4
1018,0,L,307.2,1637,0.45
1019,0,L,307.2,1291,0.48333333333333334
1020,0,L,307.3,1398,0.5166666666666667
1021,0,L,307.3,1372,0.55
1022,0,M,307.2,1454,0.5833333333333334
1023,0,L,307.2,1515,0.6333333333333333
1024,0,L,307.3,1881,0.6666666666666666
1025,0,L,307.3,1711,0.7
1026,0,L,307.3,1475,0.7333333333333333
1027,0,L,307.4,1512,0.7666666666666667
1028,0,M,307.4,1335,0.8
1029,0,L,307.4,1472,0.85
1030,0,M,307.3,1477,0.8833333333333333
1031,0,L,307.4,1760,0.9333333333333333
1032,0,L,307.5,1549,0.9666666666666667
1033,0,L,307.4,1648,1.0
1034,0,H,307.5,1556,1.0333333333333334
1035,0,M,307.4,1958,1.1166666666666667
1036,0,L,307.4,1403,1.1666666666666667
1037,0,M,307.5,1684,1.2
1038,0,H,307.5,1596,1.25
1039,0,L,307.6,1498,1.3333333333333333
1040,0,L,307.7,1524,1.3666666666666667
1041,0,L,307.7,1502,1.4
1042,0,L,307.6,1809,1.4333333333333333
1043,0,L,307.6,1542,1.4666666666666666
1044,0,L,307.6,1431,1.5
1045,0,L,307.6,1512,1.5333333333333334
1046,0,H,307.5,1403,1.5666666666666667
1047,0,L,307.5,1331,1.65
1048,0,M,307.7,1474,1.6833333333333333
1049,0,L,307.6,1607,1.7333333333333334
1050,0,L,307.6,1415,1.7666666666666666
1051,0,L,307.6,1671,1.8
1052,0,L,307.7,1556,1.8333333333333333
1053,0,L,307.7,1927,1.8666666666666667
1054,0,M,307.7,1597,1.9
1055,0,H,307.8,1627,1.95
1056,0,L,307.8,1480,2.033333333333333
1057,0,L,307.8,1565,2.066666666666667
1058,0,L,307.8,1573,2.1
1059,0,L,307.8,1605,2.1333333333333333
1060,0,M,307.9,1874,2.1666666666666665
1061,0,H,307.9,1424,2.216666666666667
1062,0,L,307.9,1420,2.3
1063,0,L,307.9,1372,2.3333333333333335
1064,0,M,307.8,1664,2.3666666666666667
1065,0,M,307.9,1409,2.4166666666666665
1066,0,L,307.9,1718,2.466666666666667
1067,0,M,307.8,1544,2.5
1068,0,L,307.8,1466,2.55
1069,0,L,307.8,1394,2.5833333333333335
1070,0,M,307.8,1840,2.6166666666666667
1071,0,M,307.8,1477,2.6666666666666665
1072,0,L,307.8,1425,2.716666666666667
1073,0,M,307.9,1414,2.75
1074,0,L,307.8,1414,2.8
1075,0,L,307.9,1595,2.8333333333333335
1076,0,H,307.8,1345,2.8666666666666667
1077,0,L,307.7,1653,2.95
1078,0,L,307.6,1547,2.9833333333333334
1079,0,H,307.7,1656,3.0166666666666666
1080,0,L,307.7,1731,3.1
1081,0,L,307.8,1774,3.1333333333333333
1082,0,L,307.8,1521,3.1666666666666665
1083,0,H,307.9,1420,3.2
1084,0,L,307.8,1683,3.283333333333333
1085,0,M,307.7,1498,3.316666666666667
1086,1,L,307.8,1385,3.3666666666666667
1087,0,L,307.9,1455,3.4
1088,1,H,307.8,1549,3.433333333333333
1089,0,M,307.8,1392,0.0
1090,0,M,307.7,2008,0.05
1091,0,L,307.7,1464,0.1
1092,0,L,307.7,1447,0.13333333333333333
1093,0,M,307.6,1685,0.16666666666666666
1094,0,M,307.5,1443,0.21666666666666667
1095,0,L,307.5,1354,0.26666666666666666
1096,1,L,307.5,2721,0.3
1097,0,L,307.6,1680,0.3333333333333333
1098,0,H,307.5,1397,0.36666666666666664
1099,0,M,307.4,1521,0.45
1100,0,M,307.4,1472,0.5
1101,0,H,307.5,1695,0.55
1102,0,H,307.5,1607,0.6333333333333333
1103,0,L,307.5,1347,0.7166666666666667
1104,0,M,307.4,1540,0.75
1105,0,L,307.4,1389,0.8
1106,0,M,307.5,1734,0.8333333333333334
1107,0,L,307.6,1540,0.8833333333333333
1108,0,M,307.5,1515,0.9166666666666666
1109,0,L,307.4,1504,0.9666666666666667
1110,0,L,307.5,1557,1.0
1111,0,L,307.4,1292,1.0333333333333334
1112,0,H,307.4,1432,1.0666666666666667
1113,0,M,307.4,1350,1.15
1114,0,M,307.4,1790,1.2
1115,0,H,307.3,1540,1.25
1116,0,M,307.3,2077,1.3333333333333333
1117,0,L,307.3,1487,1.3833333333333333
1118,0,L,307.4,1523,1.4166666666666667
1119,0,L,307.5,1443,1.45
1120,0,L,307.5,1340,1.4833333333333334
1121,0,H,307.7,1654,1.5166666666666666
1122,0,L,307.6,1459,1.6
1123,0,L,307.6,1541,1.6333333333333333
1124,1,H,307.7,1386,1.6666666666666667
1125,1,M,307.8,1258,1.75
1126,0,M,307.8,1375,1.8
1127,0,L,307.9,1706,1.85
1128,0,M,307.8,1672,1.8833333333333333
1129,0,M,307.9,1843,1.9333333333333333
1130,0,L,307.9,1690,1.9833333333333334
1131,0,L,307.9,1413,2.0166666666666666
1132,0,L,307.9,1489,2.05
1133,0,L,307.9,1271,2.0833333333333335
1134,0,M,307.9,1418,2.1166666666666667
1135,0,M,307.8,1426,2.1666666666666665
1136,0,L,307.9,1535,2.216666666666667
1137,0,L,307.8,1557,2.25
1138,0,L,307.8,1653,2.283333333333333
1139,0,L,307.9,1435,2.316666666666667
1140,0,M,307.9,1569,2.35
1141,0,M,307.9,1385,2.4
1142,0,L,307.9,1635,2.45
1143,0,L,307.9,1423,2.4833333333333334
1144,0,L,307.9,1479,2.5166666666666666
1145,1,L,307.9,1296,2.55
1146,0,L,307.8,1553,2.5833333333333335
1147,0,L,307.9,1529,2.6166666666666667
1148,0,M,308.0,1690,2.65
1149,0,L,308.0,1348,2.7
1150,0,L,308.1,1446,2.7333333333333334
1151,0,L,307.9,1456,2.7666666666666666
1152,0,L,307.9,1350,2.8
1153,0,L,307.9,1507,2.8333333333333335
1154,0,H,307.9,1448,2.8666666666666667
1155,0,L,307.9,1626,2.95
1156,0,H,307.9,1846,2.9833333333333334
1157,0,H,307.8,1404,3.066666666666667
1158,0,L,307.8,1583,3.15
1159,0,L,307.9,1436,3.183333333333333
1160,0,L,307.8,1609,3.216666666666667
1161,0,H,307.7,1834,3.25
1162,1,L,307.8,1316,3.3333333333333335
1163,1,L,307.8,1400,3.3666666666666667
1164,0,L,307.9,1367,3.4
1165,0,L,308.1,1754,3.433333333333333
1166,0,L,308.1,1487,3.466666666666667
1167,0,M,308.1,1506,3.5
1168,1,L,308.1,1362,3.55
1169,0,L,308.1,1584,3.5833333333333335
1170,0,L,308.1,1355,3.6166666666666667
1171,0,M,308.1,1823,3.65
1172,0,H,308.1,1517,3.7
1173,0,L,308.1,1446,3.783333333333333
1174,0,H,308.0,1559,3.816666666666667
1175,0,M,308.1,1352,0.0
1176,0,M,308.3,1578,0.05
1177,0,M,308.3,1429,0.1
1178,0,M,308.3,1604,0.15
1179,0,L,308.5,1398,0.2
1180,0,L,308.4,1441,0.23333333333333334
1181,0,H,308.4,1531,0.26666666666666666
1182,0,L,308.3,1379,0.35
1183,0,L,308.3,1410,0.38333333333333336
1184,0,L,308.4,1513,0.4166666666666667
1185,0,L,308.5,1497,0.45
1186,0,L,308.4,1491,0.48333333333333334
1187,0,L,308.4,1417,0.5166666666666667
1188,0,M,308.6,1522,0.55
1189,0,L,308.4,1339,0.6
1190,0,M,308.3,1794,0.6333333333333333
1191,0,L,308.4,1460,0.6833333333333333
1192,0,M,308.3,1776,0.7166666666666667
1193,0,M,308.3,1431,0.7666666666666667
1194,0,L,308.2,1347,0.8166666666666667
1195,0,M,308.1,1507,0.85
1196,0,M,308.0,1408,0.9
1197,0,M,307.9,1493,0.95
1198,0,M,307.9,1441,1.0
1199,0,H,307.9,1557,1.05
1200,0,M,307.9,1979,1.1333333333333333
1201,0,M,308.0,1430,1.1833333333333333
1202,0,L,308.0,1658,1.2333333333333334
1203,0,M,308.1,1355,1.2666666666666666
1204,0,H,308.1,1410,1.3166666666666667
1205,0,L,308.0,1521,1.4
1206,0,L,308.0,1371,1.4333333333333333
1207,0,H,308.0,1318,1.4666666666666666
1208,0,M,308.1,1573,1.55
1209,0,L,308.1,1489,1.6
1210,0,H,308.1,2540,1.6333333333333333
1211,0,L,308.1,1537,1.7166666666666666
1212,0,H,308.0,1416,1.75
1213,0,L,307.9,1359,1.8333333333333333
1214,0,M,307.8,1551,1.8666666666666667
1215,0,M,307.8,1694,1.9166666666666667
1216,0,L,307.9,1709,1.9666666666666666
1217,0,L,308.0,1514,2.0
1218,0,L,308.1,1455,2.033333333333333
1219,0,M,308.2,1702,2.066666666666667
1220,0,M,308.1,1357,2.1166666666666667
1221,0,L,308.2,1577,2.1666666666666665
1222,1,M,308.3,1399,2.2
1223,0,L,308.3,1399,2.25
1224,0,L,308.3,1492,2.283333333333333
1225,0,L,308.3,1763,2.316666666666667
1226,0,H,308.3,1492,2.35
1227,0,L,308.4,1488,2.433333333333333
1228,0,L,308.4,1422,2.466666666666667
1229,0,M,308.4,1583,2.5
1230,0,L,308.4,1304,2.55
1231,0,M,308.4,1880,2.5833333333333335
1232,0,M,308.5,1604,2.6333333333333333
1233,0,L,308.6,1500,2.683333333333333
1234,0,M,308.5,1364,2.716666666666667
1235,0,H,308.5,2440,2.7666666666666666
1236,0,H,308.4,1654,2.85
1237,0,H,308.4,1359,2.933333333333333
1238,0,M,308.4,1502,3.0166666666666666
1239,0,M,308.4,1615,3.066666666666667
1240,0,H,308.5,1482,3.1166666666666667
1241,0,L,308.6,1636,3.2
1242,0,M,308.5,1621,3.2333333333333334
1243,0,L,308.4,1468,3.283333333333333
1244,0,M,308.4,1432,3.316666666666667
1245,0,L,308.4,1726,3.3666666666666667
1246,0,M,308.4,1588,3.4
1247,0,H,308.5,1653,3.45
1248,0,L,308.5,1513,3.533333333333333
1249,0,L,308.6,1489,3.566666666666667
1250,0,L,308.7,1467,3.6
1251,0,L,308.7,1549,3.6333333333333333
1252,0,M,308.8,1359,3.6666666666666665
1253,0,L,308.8,1533,3.716666666666667
1254,0,L,308.8,1309,0.0
1255,0,H,308.8,1430,0.03333333333333333
1256,0,H,308.9,1419,0.11666666666666667
1257,0,M,308.9,1535,0.2
1258,0,L,308.9,1466,0.25
1259,0,L,308.9,1427,0.2833333333333333
1260,0,M,308.9,1280,0.31666666666666665
1261,0,L,309.0,1528,0.36666666666666664
1262,0,H,309.0,1885,0.4
1263,0,H,309.2,1648,0.48333333333333334
1264,0,L,309.2,1400,0.5666666666666667
1265,0,M,309.3,2243,0.6
1266,0,L,309.4,1558,0.65
1267,0,L,309.6,1633,0.6833333333333333
1268,0,M,309.6,1549,0.7166666666666667
1269,0,L,309.5,1496,0.7666666666666667
1270,0,L,309.5,1467,0.8
1271,0,M,309.4,1276,0.8333333333333334
1272,0,H,309.4,1490,0.8833333333333333
1273,0,H,309.4,1562,0.9666666666666667
1274,0,L,309.4,1397,1.05
1275,0,H,309.5,1530,1.0833333333333333
1276,0,M,309.4,1362,1.1666666666666667
1277,0,M,309.4,1693,1.2166666666666666
1278,0,M,309.4,1408,1.2666666666666666
1279,0,L,309.4,1398,1.3166666666666667
1280,0,M,309.6,1531,1.35
1281,0,H,309.5,1521,1.4
1282,0,H,309.5,1427,1.4833333333333334
1283,0,L,309.4,1546,1.5666666666666667
1284,0,L,309.4,1356,1.6
1285,1,L,309.5,2153,1.6333333333333333
1286,0,M,309.6,1492,1.6666666666666667
1287,0,L,309.6,1582,1.7166666666666666
1288,0,L,309.6,1419,1.75
1289,0,M,309.6,1441,1.7833333333333334
1290,0,M,309.7,1635,1.8333333333333333
1291,0,L,309.7,1429,1.8833333333333333
1292,0,M,309.7,1675,1.9166666666666667
1293,0,M,309.7,1868,1.9666666666666666
1294,0,H,309.8,1582,2.0166666666666666
1295,0,L,309.9,1486,2.1
1296,0,L,309.8,1402,2.1333333333333333
1297,0,L,309.9,1621,2.1666666666666665
1298,0,L,309.9,1428,2.2
1299,0,M,309.8,1343,2.2333333333333334
1300,0,M,309.9,1458,2.283333333333333
1301,0,L,309.8,1322,2.3333333333333335
1302,0,L,309.9,1483,2.3666666666666667
1303,1,L,309.8,1505,2.4
1304,0,L,309.9,1593,2.433333333333333
1305,0,L,310.0,2098,2.466666666666667
1306,0,L,310.0,1672,2.5
1307,0,L,310.0,1487,2.533333333333333
1308,0,L,310.0,1423,2.566666666666667
1309,0,L,310.1,1750,2.6
1310,0,L,310.2,1654,2.6333333333333333
1311,0,L,310.2,1498,2.6666666666666665
1312,0,L,310.1,1587,2.7
1313,0,L,310.1,1473,2.7333333333333334
1314,0,L,310.2,1359,2.7666666666666666
1315,0,M,310.3,1635,2.8
1316,0,L,310.3,1520,2.85
1317,0,L,310.3,1507,2.8833333333333333
1318,0,L,310.3,1428,2.9166666666666665
1319,0,M,310.3,1582,2.95
1320,0,L,310.3,1929,3.0
1321,0,M,310.3,1540,3.033333333333333
1322,0,L,310.2,1362,3.0833333333333335
1323,0,H,310.1,1452,3.1166666666666667
1324,0,L,310.1,1361,3.2
1325,1,M,310.1,1243,3.2333333333333334
1326,0,H,310.1,1567,3.283333333333333
1327,0,L,310.2,1411,3.3666666666666667
1328,0,L,310.2,1814,3.4
1329,0,M,310.1,1719,3.433333333333333
1330,0,H,310.2,1663,3.4833333333333334
1331,0,L,310.2,1696,3.566666666666667
1332,0,H,310.2,1771,3.6
1333,0,L,310.3,1868,3.683333333333333
1334,0,M,310.3,1558,3.716666666666667
1335,1,L,310.4,1365,3.7666666666666666
1336,1,L,310.4,1371,3.8
1337,0,L,310.3,1583,3.8333333333333335
1338,0,H,310.2,1613,0.0
1339,0,L,310.1,1721,0.08333333333333333
1340,0,M,310.2,1668,0.11666666666666667
1341,0,L,310.2,1569,0.16666666666666666
1342,0,M,310.2,1328,0.2
1343,0,M,310.1,1596,0.25
1344,0,L,310.2,1676,0.3
1345,0,L,310.1,1809,0.3333333333333333
1346,0,L,310.0,1804,0.36666666666666664
1347,0,L,310.1,1533,0.4
1348,0,L,310.2,1717,0.43333333333333335
1349,0,L,310.2,1363,0.4666666666666667
1350,0,L,310.2,1402,0.5
1351,0,L,310.2,1436,0.5333333333333333
1352,0,L,310.2,1525,0.5666666666666667
1353,0,M,310.2,1598,0.6
1354,0,M,310.1,1444,0.65
1355,0,L,310.0,1334,0.7
